,date,buyStart,buyEnd,sellStart,sellEnd
304,2018-01-12,29.3470,29.3930,29.7470,29.7930
305,2018-01-11,29.3800,29.4030,29.7800,29.8030
306,2018-01-10,29.3670,29.3950,29.7670,29.7950
307,2018-01-09,29.3240,29.3330,29.7240,29.7330
308,2018-01-08,29.2960,29.3060,29.6960,29.7060
309,2018-01-05,29.3640,29.3000,29.7640,29.7000
310,2018-01-04,29.4050,29.3760,29.8050,29.7760
311,2018-01-03,29.4140,29.3620,29.8140,29.7620
312,2018-01-02,29.5470,29.4190,29.9470,29.8190
313,2017-12-29,29.5700,29.5850,29.9700,29.9850
314,2017-12-28,29.7290,29.5910,30.1290,29.9910
315,2017-12-27,29.7300,29.7250,30.1300,30.1250
316,2017-12-26,29.7600,29.7500,30.1600,30.1500
317,2017-12-25,29.7640,29.7500,30.1640,30.1500
318,2017-12-22,29.7800,29.7620,30.1800,30.1620
319,2017-12-21,29.7840,29.7810,30.1840,30.1810
320,2017-12-20,29.8000,29.7930,30.2000,30.1930
321,2017-12-19,29.7960,29.7860,30.1960,30.1860
322,2017-12-18,29.7910,29.8060,30.1910,30.2060
323,2017-12-15,29.8000,29.7840,30.2000,30.1840
324,2017-12-14,29.7850,29.8020,30.1850,30.2020
325,2017-12-13,29.8280,29.8200,30.2280,30.2200
326,2017-12-12,29.8150,29.8160,30.2150,30.2160
327,2017-12-11,29.8090,29.8230,30.2090,30.2230
328,2017-12-08,29.8400,29.8050,30.2400,30.2050
329,2017-12-07,29.8110,29.8220,30.2110,30.2220
330,2017-12-06,29.8200,29.7990,30.2200,30.1990
331,2017-12-05,29.8120,29.7860,30.2120,30.1860
332,2017-12-04,29.8150,29.8320,30.2150,30.2320
333,2017-12-01,29.7970,29.8130,30.1970,30.2130
334,2017-11-30,29.8000,29.7940,30.2000,30.1940
335,2017-11-29,29.7990,29.7750,30.1990,30.1750
336,2017-11-28,29.7900,29.7950,30.1900,30.1950
337,2017-11-27,29.7920,29.7920,30.1920,30.1920
338,2017-11-24,29.7700,29.7770,30.1700,30.1770
339,2017-11-23,29.7680,29.7930,30.1680,30.1930
340,2017-11-22,29.8250,29.8000,30.2250,30.2000
341,2017-11-21,29.8800,29.8550,30.2800,30.2550
342,2017-11-20,29.8920,29.8890,30.2920,30.2890
343,2017-11-17,29.9200,29.8900,30.3200,30.2900
344,2017-11-16,29.9040,29.9510,30.3040,30.3510
345,2017-11-15,29.9420,29.9480,30.3420,30.3480
346,2017-11-14,29.9850,29.9700,30.3850,30.3700
347,2017-11-13,29.9920,29.9860,30.3920,30.3860
348,2017-11-10,29.9700,29.9700,30.3700,30.3700
349,2017-11-09,29.9900,29.9780,30.3900,30.3780
350,2017-11-08,29.9820,29.9670,30.3820,30.3670
351,2017-11-07,29.9780,29.9650,30.3780,30.3650
352,2017-11-06,29.9850,29.9990,30.3850,30.3990
353,2017-11-03,29.9620,29.9630,30.3620,30.3630
354,2017-11-02,29.9550,29.9790,30.3550,30.3790
355,2017-11-01,29.9550,29.9680,30.3550,30.3680
356,2017-10-31,29.9480,29.9590,30.3480,30.3590
357,2017-10-30,30.0440,29.9990,30.4440,30.3990
358,2017-10-27,30.0900,30.0630,30.4900,30.4630
359,2017-10-26,30.0350,30.0250,30.4350,30.4250
360,2017-10-25,30.0650,30.0550,30.4650,30.4550
361,2017-10-24,30.0500,30.0660,30.4500,30.4660
362,2017-10-23,30.0550,30.0540,30.4550,30.4540
363,2017-10-20,29.9950,30.0280,30.3950,30.4280
364,2017-10-19,29.9900,30.0250,30.3900,30.4250
365,2017-10-18,29.9800,29.9990,30.3800,30.3990
366,2017-10-17,29.9720,29.9920,30.3720,30.3920
367,2017-10-16,29.9600,29.9560,30.3600,30.3560
368,2017-10-13,30.0120,29.9710,30.4120,30.3710
369,2017-10-12,30.0200,30.0050,30.4200,30.4050
370,2017-10-11,30.0750,30.0230,30.4750,30.4230
371,2017-10-06,30.1550,30.1730,30.5550,30.5730
372,2017-10-05,30.2190,30.1140,30.6190,30.5140
373,2017-10-03,30.2050,30.2260,30.6050,30.6260
374,2017-10-02,30.0850,30.2090,30.4850,30.6090
375,2017-09-30,30.1270,30.0820,30.5270,30.4820
376,2017-09-29,30.1800,30.1080,30.5800,30.5080
377,2017-09-28,30.1150,30.1720,30.5150,30.5720
378,2017-09-27,30.0350,30.0760,30.4350,30.4760
379,2017-09-26,30.0260,30.0080,30.4260,30.4080
380,2017-09-25,29.9670,29.9630,30.3670,30.3630
381,2017-09-22,30.0020,29.9730,30.4020,30.3730
382,2017-09-21,29.9650,29.9960,30.3650,30.3960
383,2017-09-20,29.9240,29.9190,30.3240,30.3190
384,2017-09-19,29.8980,29.9230,30.2980,30.3230
385,2017-09-18,29.8520,29.8990,30.2520,30.2990
386,2017-09-15,29.8850,29.8570,30.2850,30.2570
387,2017-09-14,29.8830,29.8960,30.2830,30.2960
388,2017-09-13,29.8350,29.8400,30.2350,30.2400
389,2017-09-12,29.8350,29.8240,30.2350,30.2240
390,2017-09-11,29.7900,29.8100,30.1900,30.2100
391,2017-09-08,29.8300,29.7980,30.2300,30.1980
392,2017-09-07,29.8800,29.8340,30.2800,30.2340
393,2017-09-06,29.8700,29.8860,30.2700,30.2860
394,2017-09-05,29.8640,29.8650,30.2640,30.2650
395,2017-09-04,29.9970,29.8890,30.3970,30.2890
396,2017-09-01,29.9540,29.9190,30.3540,30.3190
397,2017-08-31,29.9600,29.9870,30.3600,30.3870
398,2017-08-30,29.9690,29.9480,30.3690,30.3480
399,2017-08-29,29.9600,29.9950,30.3600,30.3950
400,2017-08-28,29.9650,29.9590,30.3650,30.3590
401,2017-08-25,30.0550,30.0300,30.4550,30.4300
402,2017-08-24,30.0800,30.0580,30.4800,30.4580
403,2017-08-23,30.1050,30.0850,30.5050,30.4850
404,2017-08-22,30.1070,30.0930,30.5070,30.4930
405,2017-08-21,30.1090,30.1160,30.5090,30.5160
406,2017-08-18,30.1520,30.1200,30.5520,30.5200
407,2017-08-17,30.1090,30.1080,30.5090,30.5080
408,2017-08-16,30.1200,30.1530,30.5200,30.5530
409,2017-08-15,30.0740,30.0920,30.4740,30.4920
410,2017-08-14,30.1150,30.0960,30.5150,30.4960
411,2017-08-11,30.1570,30.1440,30.5570,30.5440
412,2017-08-10,30.0320,30.0990,30.4320,30.4990
413,2017-08-09,30.0200,30.0120,30.4200,30.4120
414,2017-08-08,30.0200,29.9910,30.4200,30.3910
415,2017-08-07,30.0240,30.0140,30.4240,30.4140
416,2017-08-04,29.9790,29.9900,30.3790,30.3900
417,2017-08-03,30.0800,30.0050,30.4800,30.4050
418,2017-08-02,30.0200,30.0240,30.4200,30.4240
419,2017-08-01,29.9720,30.0230,30.3720,30.4230
420,2017-07-31,30.0750,30.0050,30.4750,30.4050
421,2017-07-28,30.0620,30.0790,30.4620,30.4790
422,2017-07-27,30.0650,30.0250,30.4650,30.4250
423,2017-07-26,30.1900,30.1700,30.5900,30.5700
424,2017-07-25,30.1580,30.1260,30.5580,30.5260
425,2017-07-24,30.2200,30.1420,30.6200,30.5420
426,2017-07-21,30.2090,30.2360,30.6090,30.6360
427,2017-07-20,30.1800,30.2540,30.5800,30.6540
428,2017-07-19,30.1270,30.1840,30.5270,30.5840
429,2017-07-18,30.2450,30.1580,30.6450,30.5580
430,2017-07-17,30.1160,30.1990,30.5160,30.5990
431,2017-07-14,30.1610,30.2000,30.5610,30.6000
432,2017-07-13,30.1950,30.1610,30.5950,30.5610
433,2017-07-12,30.3400,30.2790,30.7400,30.6790
434,2017-07-11,30.3750,30.3740,30.7750,30.7740
435,2017-07-10,30.3450,30.3850,30.7450,30.7850
436,2017-07-07,30.3750,30.3950,30.7750,30.7950
437,2017-07-06,30.3080,30.3830,30.7080,30.7830
438,2017-07-05,30.3040,30.2990,30.7040,30.6990
439,2017-07-04,30.2540,30.3070,30.6540,30.7070
440,2017-07-03,30.2000,30.2190,30.6000,30.6190
441,2017-06-30,30.2100,30.2300,30.6100,30.6300
442,2017-06-29,30.1650,30.1600,30.5650,30.5600
443,2017-06-28,30.1830,30.2300,30.5830,30.6300
444,2017-06-27,30.1200,30.1250,30.5200,30.5250
445,2017-06-26,30.1550,30.1240,30.5550,30.5240
446,2017-06-23,30.2200,30.1760,30.6200,30.5760
447,2017-06-22,30.2020,30.2320,30.6020,30.6320
448,2017-06-21,30.2300,30.2450,30.6300,30.6450
449,2017-06-20,30.1960,30.1890,30.5960,30.5890
450,2017-06-19,30.1500,30.1600,30.5500,30.5600
451,2017-06-16,30.0750,30.1540,30.4750,30.5540
452,2017-06-15,29.9800,30.0430,30.3800,30.4430
453,2017-06-14,30.0200,30.0050,30.4200,30.4050
454,2017-06-13,29.9850,30.0080,30.3850,30.4080
455,2017-06-12,29.9320,29.9580,30.3320,30.3580
456,2017-06-09,29.9200,29.8880,30.3200,30.2880
457,2017-06-08,29.9150,29.8990,30.3150,30.2990
458,2017-06-07,29.9070,29.8820,30.3070,30.2820
459,2017-06-06,29.8810,29.8900,30.2810,30.2900
460,2017-06-05,29.8810,29.8740,30.2810,30.2740
461,2017-06-03,29.8850,29.8900,30.2850,30.2900
462,2017-06-02,29.8950,29.8890,30.2950,30.2890
463,2017-06-01,29.9050,29.8980,30.3050,30.2980
464,2017-05-31,29.9100,29.8950,30.3100,30.2950
465,2017-05-26,29.8820,29.9030,30.2820,30.3030
466,2017-05-25,29.9000,29.8720,30.3000,30.2720
467,2017-05-24,29.9890,29.9400,30.3890,30.3400
468,2017-05-23,29.8250,29.9330,30.2250,30.3330
469,2017-05-22,29.8550,29.8300,30.2550,30.2300
470,2017-05-19,30.0700,29.9600,30.4700,30.3600
471,2017-05-18,30.0140,30.0100,30.4140,30.4100
472,2017-05-17,29.9120,29.9300,30.3120,30.3300
473,2017-05-16,29.8750,29.9120,30.2750,30.3120
474,2017-05-15,29.9740,29.9410,30.3740,30.3410
